name,n,Γ1,Γ2,uncertainty,time,res,optimality,iterations,LB,UB,first_LB,first_UB,last_LB,last_UB
WagnerModel,50,30.0,30.0,0.2,2.0115415,1852.4,true,7,"[1612.0, 1804.0000000000005, 1804.0000000000005, 1843.2000000000005, 1843.2000000000005, 1843.2000000000005, 1843.2000000000007, 1852.4]","[1909.2000000000003, 1909.2000000000003, 1867.4000000000003, 1867.4000000000003, 1867.4000000000003, 1867.4000000000003, 1852.4, 1852.4]",1612.0,1909.2000000000003,1852.4,1852.4
WagnerModel,50,10.0,10.0,0.2,2.4914746,1551.8,true,7,"[1461.0, 1546.0, 1550.8000000000002, 1550.8000000000004, 1550.8000000000004, 1550.8000000000004, 1550.8000000000006, 1551.8000000000002]","[1587.9999999999998, 1551.8, 1551.8, 1551.8, 1551.8, 1551.8, 1551.8, 1551.8]",1461.0,1587.9999999999998,1551.8000000000002,1551.8
WagnerModel,50,30.0,30.0,0.2,2.9001202,1681.6000000000006,true,8,"[1461.0, 1656.6000000000004, 1669.4000000000008, 1669.4000000000008, 1669.6000000000001, 1669.6000000000001, 1669.6000000000001, 1680.6000000000006, 1681.6000000000001]","[1709.9999999999998, 1706.4000000000003, 1706.4000000000003, 1706.4000000000003, 1703.4, 1698.6000000000006, 1681.6000000000006, 1681.6000000000006, 1681.6000000000006]",1461.0,1709.9999999999998,1681.6000000000001,1681.6000000000006
WagnerModel,50,10.0,10.0,0.19999999999999998,4.7843026,1764.5999999999997,true,11,"[1672.0, 1762.3999999999996, 1762.3999999999999, 1763.3999999999999, 1763.3999999999999, 1763.6000000000006, 1763.6000000000006, 1763.6000000000006, 1763.6000000000006, 1764.1999999999998, 1764.2000000000003, 1764.6000000000006]","[1780.2, 1780.2, 1776.9999999999998, 1765.6, 1765.6, 1765.6, 1765.6, 1765.6, 1765.6, 1765.6, 1764.5999999999997, 1764.5999999999997]",1672.0,1780.2,1764.6000000000006,1764.5999999999997
WagnerModel,50,30.0,30.0,0.19999999999999998,2.7649756,1913.1999999999998,true,8,"[1672.0, 1907.8, 1907.8, 1907.8000000000002, 1910.1999999999998, 1912.6, 1912.6000000000001, 1913.2, 1913.2]","[1925.6, 1915.0, 1915.0, 1915.0, 1915.0, 1915.0, 1915.0, 1915.0, 1913.1999999999998]",1672.0,1925.6,1913.2,1913.1999999999998
WagnerModel,50,10.0,10.0,0.3,6.3441421,1695.8999999999999,true,11,"[1554.0, 1690.8, 1690.8, 1690.8, 1691.3999999999999, 1693.0, 1693.0, 1693.0, 1694.0, 1695.0, 1695.6999999999998, 1695.8999999999999]","[1745.3999999999996, 1745.3999999999996, 1745.3999999999996, 1745.3999999999996, 1745.3999999999996, 1725.4, 1725.4, 1709.7999999999997, 1698.4999999999998, 1695.8999999999999, 1695.8999999999999, 1695.8999999999999]",1554.0,1745.3999999999996,1695.8999999999999,1695.8999999999999
WagnerModel,50,30.0,30.0,0.3,8.3953142,1908.5999999999997,true,12,"[1554.0, 1886.7, 1886.7, 1886.7, 1886.7000000000003, 1886.7000000000003, 1906.6000000000001, 1906.6000000000001, 1906.6000000000001, 1906.6000000000001, 1907.6, 1907.6, 1908.6000000000001]","[1930.9999999999995, 1930.9999999999995, 1930.9999999999995, 1930.9999999999995, 1930.9999999999995, 1908.5999999999997, 1908.5999999999997, 1908.5999999999997, 1908.5999999999997, 1908.5999999999997, 1908.5999999999997, 1908.5999999999997, 1908.5999999999997]",1554.0,1930.9999999999995,1908.6000000000001,1908.5999999999997
WagnerModel,50,10.0,10.0,0.3,29.9858044,1526.4,true,21,"[1395.0, 1520.3999999999999, 1520.3999999999999, 1520.3999999999999, 1520.3999999999999, 1520.3999999999999, 1520.3999999999999, 1520.3999999999999, 1520.3999999999999, 1520.3999999999999, 1522.1999999999998, 1522.1999999999998, 1522.1999999999998, 1523.3999999999999, 1523.3999999999999, 1523.3999999999999, 1523.3999999999999, 1525.4, 1525.4, 1525.4, 1525.4, 1526.3999999999999]","[1619.8, 1619.8, 1589.8000000000004, 1589.8000000000004, 1560.1999999999998, 1541.6999999999998, 1541.6999999999998, 1541.1000000000001, 1541.1000000000001, 1541.1000000000001, 1541.1000000000001, 1541.1000000000001, 1526.4, 1526.4, 1526.4, 1526.4, 1526.4, 1526.4, 1526.4, 1526.4, 1526.4, 1526.4]",1395.0,1619.8,1526.3999999999999,1526.4
WagnerModel,50,30.0,30.0,0.3,230.8172813,1719.8999999999999,true,32,"[1395.0, 1657.6000000000001, 1657.6000000000001, 1657.6000000000001, 1658.6999999999998, 1658.6999999999998, 1659.6000000000001, 1659.6000000000001, 1659.6000000000001, 1659.6000000000001, 1659.6000000000001, 1659.6000000000001, 1659.6000000000001, 1659.6000000000001, 1661.8000000000002, 1661.8000000000002, 1716.9, 1716.9, 1716.9, 1716.9, 1716.9, 1717.9, 1717.9, 1717.9, 1717.9, 1717.9, 1717.9, 1717.9, 1718.9000000000003, 1718.9000000000003, 1718.9000000000003, 1718.9000000000003, 1719.9000000000003]","[1785.7000000000003, 1785.7000000000003, 1780.9999999999995, 1753.6999999999998, 1753.6999999999998, 1753.6999999999998, 1738.0999999999997, 1738.0999999999997, 1738.0999999999997, 1738.0999999999997, 1738.0999999999997, 1738.0999999999997, 1738.0999999999997, 1738.0999999999997, 1738.0999999999995, 1721.2, 1721.2, 1721.2, 1721.2, 1721.2, 1719.8999999999999, 1719.8999999999999, 1719.8999999999999, 1719.8999999999999, 1719.8999999999999, 1719.8999999999999, 1719.8999999999999, 1719.8999999999999, 1719.8999999999999, 1719.8999999999999, 1719.8999999999999, 1719.8999999999999, 1719.8999999999999]",1395.0,1785.7000000000003,1719.9000000000003,1719.8999999999999
WagnerModel,50,10.0,10.0,0.30000000000000004,22.1492908,1759.3,true,22,"[1612.0, 1744.9, 1744.9, 1750.5999999999997, 1752.3999999999996, 1752.3999999999999, 1752.3999999999999, 1752.3999999999999, 1752.4, 1752.4, 1752.4, 1752.4, 1752.4, 1755.9999999999995, 1755.9999999999998, 1756.0, 1756.0, 1756.0, 1759.0000000000014, 1759.0000000000143, 1759.0000000000143, 1759.0000000000143, 1759.3]","[1846.6, 1846.6, 1784.3999999999996, 1784.3999999999996, 1784.3999999999996, 1784.3999999999996, 1784.3999999999996, 1784.3999999999996, 1784.3999999999996, 1784.3999999999996, 1784.3999999999996, 1784.3999999999996, 1759.3, 1759.3, 1759.3, 1759.3, 1759.3, 1759.3, 1759.3, 1759.3, 1759.3, 1759.3, 1759.3]",1612.0,1846.6,1759.3,1759.3
WagnerModel,50,30.0,30.0,0.30000000000000004,15.6728045,1972.5999999999997,true,18,"[1612.0, 1899.6999999999998, 1963.0, 1963.0, 1963.0, 1963.0, 1963.0, 1969.2999999999995, 1969.2999999999997, 1969.2999999999997, 1969.3, 1970.2999999999997, 1970.3, 1970.3, 1970.3, 1970.3, 1970.3, 1970.3, 1972.6]","[2068.3, 1996.3999999999999, 1996.3999999999999, 1996.3999999999999, 1996.3999999999999, 1996.3999999999999, 1972.5999999999997, 1972.5999999999997, 1972.5999999999997, 1972.5999999999997, 1972.5999999999997, 1972.5999999999997, 1972.5999999999997, 1972.5999999999997, 1972.5999999999997, 1972.5999999999997, 1972.5999999999997, 1972.5999999999997, 1972.5999999999997]",1612.0,2068.3,1972.6,1972.5999999999997
WagnerModel,50,10.0,10.0,0.3,11.7876022,1597.1999999999998,true,15,"[1461.0, 1575.2999999999997, 1580.3999999999999, 1592.1999999999994, 1592.1999999999994, 1593.1000000000006, 1596.2000000000003, 1596.3999999999999, 1596.3999999999999, 1596.3999999999999, 1596.3999999999999, 1596.3999999999999, 1596.3999999999999, 1597.2000000000005, 1597.2000000000005, 1597.200000000001]","[1663.5, 1663.5, 1651.0, 1633.5, 1626.3999999999994, 1598.5, 1598.5, 1598.5, 1598.5, 1598.5, 1598.5, 1598.5, 1598.5, 1598.5, 1598.5, 1597.1999999999998]",1461.0,1663.5,1597.200000000001,1597.1999999999998
WagnerModel,50,30.0,30.0,0.3,11.5486249,1791.8999999999994,true,20,"[1461.0, 1753.8999999999999, 1776.2999999999995, 1776.2999999999997, 1776.2999999999997, 1776.3, 1776.3, 1776.3, 1776.3, 1783.5999999999997, 1783.5999999999997, 1788.1, 1788.1, 1788.1, 1788.1, 1788.1, 1788.1, 1791.8999999999996, 1791.9, 1791.9, 1791.9]","[1845.5000000000002, 1836.8999999999992, 1836.8999999999992, 1836.8999999999992, 1836.8999999999992, 1817.3999999999996, 1817.3999999999996, 1817.3999999999996, 1801.1999999999996, 1801.1999999999996, 1794.0, 1794.0, 1794.0, 1794.0, 1794.0, 1794.0, 1793.1999999999994, 1793.1999999999994, 1793.1999999999994, 1793.1999999999994, 1791.8999999999994]",1461.0,1845.5000000000002,1791.9,1791.8999999999994
WagnerModel,50,10.0,10.0,0.3,8.0499089,1810.8999999999999,true,11,"[1672.0, 1807.1000000000001, 1807.1000000000004, 1807.3999999999999, 1807.3999999999999, 1807.3999999999999, 1807.4, 1807.4000000000003, 1809.1000000000001, 1809.8, 1809.8999999999996, 1810.8999999999999]","[1838.8, 1838.8, 1838.8, 1838.8, 1838.8, 1838.8, 1830.6999999999998, 1821.6000000000001, 1810.8999999999999, 1810.8999999999999, 1810.8999999999999, 1810.8999999999999]",1672.0,1838.8,1810.8999999999999,1810.8999999999999
WagnerModel,50,30.0,30.0,0.3,1.8732634,2033.8000000000002,true,6,"[1672.0, 1987.4, 1987.4000000000005, 1997.4, 1999.9, 2032.8000000000009, 2033.8000000000002]","[2061.899999999999, 2061.899999999999, 2061.899999999999, 2057.9999999999995, 2033.8000000000002, 2033.8000000000002, 2033.8000000000002]",1672.0,2061.899999999999,2033.8000000000002,2033.8000000000002
WagnerModel,50,10.0,10.0,0.4,11.6493171,1743.2000000000003,true,21,"[1554.0, 1736.3999999999999, 1736.3999999999999, 1736.3999999999999, 1736.3999999999999, 1736.3999999999999, 1736.3999999999999, 1736.3999999999999, 1736.3999999999999, 1736.3999999999999, 1736.3999999999999, 1736.3999999999999, 1736.3999999999999, 1736.3999999999999, 1736.3999999999999, 1736.3999999999999, 1739.3999999999996, 1740.4, 1740.4, 1740.4, 1740.4, 1743.2]","[1821.1999999999996, 1821.1999999999996, 1785.6000000000001, 1785.6000000000001, 1785.6000000000001, 1785.6000000000001, 1785.6000000000001, 1785.6000000000001, 1785.6000000000001, 1785.6000000000001, 1785.6000000000001, 1785.6000000000001, 1785.6000000000001, 1767.6000000000001, 1767.6000000000001, 1749.4000000000003, 1749.4000000000003, 1749.4000000000003, 1749.4000000000003, 1749.4000000000003, 1743.2000000000003, 1743.2000000000003]",1554.0,1821.1999999999996,1743.2,1743.2000000000003
WagnerModel,50,30.0,30.0,0.4,10.2941199,2026.8000000000002,true,13,"[1554.0, 1978.7999999999995, 1978.7999999999997, 1984.4, 1984.4, 1984.4, 1984.4, 1984.4, 1984.4, 1984.4, 2024.8, 2024.8, 2024.8, 2026.8]","[2067.6, 2067.6, 2029.2, 2029.2, 2029.2, 2029.2, 2029.2, 2029.2, 2029.2, 2026.8000000000004, 2026.8000000000004, 2026.8000000000004, 2026.8000000000004, 2026.8000000000002]",1554.0,2067.6,2026.8,2026.8000000000002
WagnerModel,50,10.0,10.0,0.4,375.5214045,1570.2,true,34,"[1395.0, 1562.1999999999998, 1562.1999999999998, 1562.1999999999998, 1562.1999999999998, 1562.2, 1562.9999999990002, 1563.0000000000002, 1564.1999999999998, 1564.1999999999998, 1564.1999999999998, 1564.1999999999998, 1567.2, 1567.2, 1567.2, 1567.2, 1567.2, 1567.2, 1567.2, 1568.2, 1568.2, 1569.1999999999996, 1569.2, 1569.2000000000003, 1569.2000000000003, 1569.2000000000003, 1569.2000000000003, 1570.2, 1570.2, 1570.2, 1570.2, 1570.2, 1570.2, 1570.2, 1570.2]","[1697.4000000000005, 1645.2, 1642.8, 1642.8, 1642.8, 1629.8000000000004, 1629.8000000000004, 1605.6, 1595.2, 1595.2, 1589.0000000000002, 1581.9999999999998, 1581.9999999999998, 1581.9999999999998, 1581.9999999999998, 1581.9999999999998, 1581.9999999999998, 1581.9999999999998, 1574.8, 1574.8, 1574.8, 1574.8, 1574.8, 1574.8, 1574.8, 1574.8, 1574.3999999999999, 1572.0, 1572.0, 1572.0, 1572.0, 1572.0, 1572.0, 1572.0, 1570.2]",1395.0,1697.4000000000005,1570.2,1570.2
WagnerModel,50,30.0,30.0,0.4,50.4790623,1828.1999999999998,true,27,"[1395.0, 1689.2000000000003, 1770.2000000000003, 1770.2000000000003, 1770.2000000000003, 1770.2000000000003, 1770.2000000000003, 1824.2, 1824.2, 1824.2000000000003, 1824.2000000000003, 1824.2000000000003, 1824.2000000000003, 1825.2, 1825.2, 1825.2, 1826.2000000000003, 1826.2000000000003, 1826.2000000000003, 1826.2000000000003, 1826.2000000000003, 1826.2000000000003, 1826.2000000000003, 1826.2000000000003, 1826.2000000000003, 1826.2000000000003, 1826.2000000000003, 1828.2000000000003]","[1919.4000000000008, 1919.4000000000008, 1876.0000000000005, 1876.0000000000005, 1876.0000000000005, 1876.0000000000005, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998, 1828.1999999999998]",1395.0,1919.4000000000008,1828.2000000000003,1828.1999999999998
WagnerModel,50,10.0,10.0,0.4,66.4960787,1808.3999999999999,true,21,"[1612.0, 1789.2, 1802.0, 1802.0000000000002, 1802.0000000000002, 1802.0000000000002, 1802.0000000000002, 1802.0000000000005, 1802.0000000000005, 1802.0000000000005, 1802.0000000000005, 1802.0000000000005, 1802.0000000000005, 1802.0000000000005, 1802.0000000000005, 1802.0000000000005, 1805.9999999999998, 1807.0, 1807.0, 1807.0, 1807.0, 1808.4]","[1931.8000000000002, 1902.6, 1878.6000000000004, 1878.6000000000004, 1878.6000000000004, 1878.6000000000004, 1867.9999999999998, 1867.9999999999998, 1853.6000000000001, 1853.6000000000001, 1834.9999999999995, 1834.9999999999995, 1834.9999999999995, 1834.9999999999995, 1834.9999999999995, 1810.3999999999999, 1808.3999999999999, 1808.3999999999999, 1808.3999999999999, 1808.3999999999999, 1808.3999999999999, 1808.3999999999999]",1612.0,1931.8000000000002,1808.4,1808.3999999999999
WagnerModel,50,30.0,30.0,0.4,5.5756036,2092.7999999999997,true,13,"[1612.0, 1994.6000000000006, 1994.6000000000006, 2022.4000000000003, 2022.4000000000003, 2022.4000000000003, 2054.2000000000003, 2074.6, 2074.6, 2076.0, 2076.0, 2091.4000000000005, 2091.4000000000005, 2092.8]","[2227.4, 2209.1999999999994, 2209.1999999999994, 2199.400000000001, 2151.2000000000003, 2101.6000000000004, 2101.6000000000004, 2101.6000000000004, 2101.6000000000004, 2101.6000000000004, 2092.7999999999997, 2092.7999999999997, 2092.7999999999997, 2092.7999999999997]",1612.0,2227.4,2092.8,2092.7999999999997
WagnerModel,50,10.0,10.0,0.4,7200.1093428,1644.0000000000002,false,62,"[1461.0, 1613.4, 1627.3999999999996, 1627.8, 1627.8, 1635.8, 1635.8, 1635.8, 1635.8, 1635.8000000000002, 1635.8000000000002, 1635.8000000000002, 1635.8000000000002, 1635.8000000000002, 1635.8000000000002, 1635.8000000000002, 1635.8000000000002, 1638.5999999999997, 1638.5999999999997, 1638.5999999999997, 1638.5999999999997, 1638.6, 1638.6, 1638.6, 1638.6, 1638.6, 1638.6, 1638.6, 1638.6, 1638.6, 1638.6000000000001, 1638.6000000000001, 1638.6000000000001, 1638.6000000000001, 1639.5999999999344, 1639.5999999999344, 1639.5999999999344, 1639.6000000000522, 1639.6000000000522, 1639.6000000000522, 1640.5999999999997, 1640.6, 1640.6, 1640.6, 1640.6, 1640.6, 1641.5999999999992, 1641.5999999999997, 1641.5999999999997, 1641.6000000000001, 1641.6000000000001, 1641.6000000000001, 1641.6000000000001, 1641.7999999999997, 1641.8, 1641.8, 1641.8, 1641.8, 1641.8, 1641.8, 1641.8, 1641.8000000000018]","[1746.0000000000002, 1688.8000000000002, 1688.8000000000002, 1688.8000000000002, 1688.8000000000002, 1681.7999999999997, 1681.7999999999997, 1681.7999999999997, 1681.7999999999997, 1681.7999999999997, 1681.7999999999997, 1681.7999999999997, 1681.7999999999997, 1681.7999999999997, 1681.7999999999997, 1681.7999999999997, 1681.7999999999997, 1681.7999999999997, 1681.7999999999997, 1681.7999999999997, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1648.2000000000003, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002, 1644.0000000000002]",1461.0,1746.0000000000002,1641.8000000000018,1644.0000000000002
WagnerModel,50,30.0,30.0,0.4,4.9063038,1902.2,true,12,"[1461.0, 1851.1999999999998, 1851.2000000000003, 1851.2000000000003, 1851.2000000000003, 1851.2000000000003, 1851.2000000000003, 1851.2000000000003, 1851.2000000000003, 1855.7999999999997, 1855.7999999999997, 1855.7999999999997, 1902.1999999999994]","[1981.0, 1981.0, 1953.6000000000004, 1953.6000000000004, 1953.6000000000004, 1913.2, 1913.2, 1913.2, 1913.2, 1913.2, 1913.2, 1902.2, 1902.2]",1461.0,1981.0,1902.1999999999994,1902.2
WagnerModel,50,10.0,10.0,0.39999999999999997,4.8755268,1857.2,true,11,"[1672.0, 1844.3999999999996, 1854.1999999999996, 1854.1999999999998, 1854.2, 1854.2, 1854.2, 1854.2, 1855.2000000000003, 1855.2000000000005, 1856.2000000000005, 1857.2]","[1907.4, 1857.2, 1857.2, 1857.2, 1857.2, 1857.2, 1857.2, 1857.2, 1857.2, 1857.2, 1857.2, 1857.2]",1672.0,1907.4,1857.2,1857.2
WagnerModel,50,30.0,30.0,0.39999999999999997,7.9888501,2154.3999999999996,true,15,"[1672.0, 2092.2, 2135.200000000001, 2148.6, 2148.6, 2148.6, 2148.6, 2148.6000000000004, 2154.4, 2154.4, 2154.400000000001, 2154.400000000001, 2154.400000000001, 2154.400000000001, 2154.400000000001, 2154.400000000001]","[2218.1999999999994, 2218.1999999999994, 2166.8, 2157.3999999999996, 2157.3999999999996, 2157.3999999999996, 2157.3999999999996, 2155.8, 2155.8, 2155.8, 2155.8, 2155.8, 2155.8, 2155.8, 2155.8, 2154.3999999999996]",1672.0,2218.1999999999994,2154.400000000001,2154.3999999999996
WagnerModel,50,10.0,10.0,0.5,250.352889,1790.5,true,27,"[1554.0, 1782.0, 1782.0, 1782.0, 1782.0, 1782.0, 1782.0, 1784.5, 1784.5, 1784.5, 1784.5, 1786.5, 1786.5, 1786.5, 1786.5, 1786.5, 1786.5, 1786.5, 1786.5, 1788.5, 1788.5, 1788.5, 1788.5000000000002, 1788.5000000000002, 1788.5000000000002, 1788.5000000000002, 1789.0, 1790.5]","[1897.0, 1897.0, 1897.0, 1897.0, 1893.5, 1893.5, 1816.5, 1816.5, 1816.5, 1816.5, 1816.5, 1809.5, 1809.5, 1809.5, 1809.5, 1809.5, 1809.5, 1809.5, 1795.0, 1795.0, 1790.5, 1790.5, 1790.5, 1790.5, 1790.5, 1790.5, 1790.5, 1790.5]",1554.0,1897.0,1790.5,1790.5
WagnerModel,50,30.0,30.0,0.5,22.7668157,2145.0,true,25,"[1554.0, 2090.0, 2090.0, 2090.0, 2090.0, 2090.0, 2116.5, 2116.5, 2116.5, 2116.5, 2127.5, 2127.5, 2127.5, 2127.5, 2127.5, 2140.0, 2140.0, 2142.0, 2142.0, 2142.0, 2142.0, 2142.0, 2142.0, 2142.0, 2142.0, 2145.0]","[2205.0, 2159.5, 2159.5, 2159.5, 2159.5, 2159.5, 2159.5, 2159.5, 2159.5, 2159.5, 2159.5, 2159.5, 2159.5, 2159.5, 2145.0, 2145.0, 2145.0, 2145.0, 2145.0, 2145.0, 2145.0, 2145.0, 2145.0, 2145.0, 2145.0, 2145.0]",1554.0,2205.0,2145.0,2145.0
WagnerModel,50,10.0,10.0,0.5,1724.7139508,1614.0,true,38,"[1395.0, 1604.0, 1604.0, 1604.0, 1605.5, 1605.5, 1605.5, 1605.5, 1605.5, 1605.5, 1605.5, 1605.5, 1605.5, 1605.5, 1605.5, 1605.5, 1605.5, 1605.5, 1605.5, 1607.5, 1607.5, 1608.0, 1608.0, 1608.0, 1610.5, 1610.5, 1610.5, 1610.5, 1610.5, 1611.5, 1611.5, 1611.5, 1611.5, 1611.5, 1611.5, 1614.0, 1614.0, 1614.0, 1614.0]","[1775.0, 1775.0, 1719.5, 1719.5, 1689.0, 1687.5, 1686.5, 1686.5, 1634.0, 1634.0, 1634.0, 1623.0, 1623.0, 1623.0, 1623.0, 1623.0, 1623.0, 1623.0, 1621.0, 1621.0, 1621.0, 1621.0, 1621.0, 1621.0, 1621.0, 1621.0, 1621.0, 1621.0, 1615.5, 1615.5, 1615.5, 1615.5, 1615.5, 1615.5, 1615.5, 1615.5, 1615.5, 1615.5, 1614.0]",1395.0,1775.0,1614.0,1614.0
WagnerModel,50,30.0,30.0,0.5,49.122324,1936.5,true,21,"[1395.0, 1771.5, 1782.0, 1871.0, 1871.0, 1871.0, 1871.0, 1871.0, 1871.0, 1871.0, 1931.5, 1931.5, 1931.5, 1932.5, 1932.5, 1932.5, 1932.5, 1932.5, 1932.5, 1932.5, 1932.5, 1936.5]","[2056.5, 2056.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 1974.0, 1938.0, 1938.0, 1938.0, 1936.5, 1936.5, 1936.5, 1936.5, 1936.5, 1936.5, 1936.5, 1936.5, 1936.5, 1936.5]",1395.0,2056.5,1936.5,1936.5
WagnerModel,50,10.0,10.0,0.5,283.1448504,1857.5,true,38,"[1612.0, 1833.5, 1835.5, 1852.0, 1852.0, 1852.0, 1852.0, 1852.0, 1852.0, 1852.0, 1852.0, 1852.0, 1852.0, 1852.0, 1852.0, 1852.0, 1852.0, 1852.0, 1852.0, 1855.0, 1855.0, 1855.0, 1856.9999999999998, 1857.0, 1857.0, 1857.0, 1857.0, 1857.0, 1857.0, 1857.0, 1857.0, 1857.0000000000002, 1857.0000000000002, 1857.0000000000002, 1857.0000000000002, 1857.5, 1857.5, 1857.5, 1857.5]","[2017.0, 2003.0, 1980.5, 1960.5, 1960.5, 1960.5, 1960.5, 1960.5, 1960.5, 1960.5, 1907.0, 1907.0, 1896.5, 1886.0, 1886.0, 1886.0, 1886.0, 1886.0, 1863.0, 1863.0, 1863.0, 1863.0, 1863.0, 1863.0, 1863.0, 1863.0, 1863.0, 1863.0, 1863.0, 1863.0, 1863.0, 1863.0, 1863.0, 1863.0, 1860.5, 1860.5, 1860.5, 1860.5, 1857.5]",1612.0,2017.0,1857.5,1857.5
WagnerModel,50,30.0,30.0,0.5,13.9883302,2213.0,true,24,"[1612.0, 2089.5, 2089.5, 2089.5, 2185.5, 2185.5, 2185.5, 2185.5, 2185.5, 2185.5, 2202.5, 2202.5, 2202.5, 2202.5, 2202.5, 2202.5, 2202.5, 2202.5, 2202.5, 2202.5, 2202.5, 2202.5, 2208.0, 2208.0, 2213.0]","[2386.5, 2386.5, 2343.5, 2237.0, 2237.0, 2237.0, 2237.0, 2237.0, 2237.0, 2219.5, 2219.5, 2219.5, 2219.5, 2219.5, 2219.5, 2219.5, 2219.5, 2219.5, 2219.5, 2219.5, 2219.5, 2213.0, 2213.0, 2213.0, 2213.0]",1612.0,2386.5,2213.0,2213.0
WagnerModel,50,10.0,10.0,0.5,1741.8753387,1688.0,true,44,"[1461.0, 1651.5, 1651.5, 1654.5, 1654.5, 1661.0, 1669.0, 1669.0, 1669.0, 1672.0, 1679.0, 1679.0, 1679.0, 1679.0, 1683.0, 1683.0, 1683.0, 1683.0, 1683.0, 1685.0, 1685.0, 1685.0, 1685.0, 1685.0, 1685.0, 1685.0, 1686.0, 1686.0, 1686.0, 1686.0, 1686.0, 1686.0, 1686.0, 1686.0, 1686.0, 1686.9999999999968, 1687.000000000003, 1687.0000000000816, 1687.0000000000816, 1687.0000000002444, 1687.0000000002444, 1687.0000000002444, 1687.0000000002444, 1687.500000000001, 1688.0]","[1828.5, 1772.5, 1772.5, 1772.5, 1717.5, 1716.0, 1716.0, 1716.0, 1716.0, 1716.0, 1716.0, 1716.0, 1716.0, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1689.5, 1688.0, 1688.0, 1688.0]",1461.0,1828.5,1688.0,1688.0
WagnerModel,50,30.0,30.0,0.5,150.8802222,2012.5,true,28,"[1461.0, 1948.5, 1949.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2008.5, 2012.5, 2012.5, 2012.5, 2012.5, 2012.5]","[2116.5, 2065.0, 2033.5, 2033.5, 2033.5, 2033.5, 2033.5, 2033.5, 2033.5, 2033.5, 2033.5, 2033.5, 2033.5, 2033.5, 2033.5, 2033.5, 2033.5, 2033.5, 2031.5, 2014.0, 2014.0, 2014.0, 2014.0, 2014.0, 2014.0, 2014.0, 2014.0, 2014.0, 2012.5]",1461.0,2116.5,2012.5,2012.5
WagnerModel,50,10.0,10.0,0.5,1868.9879889,1903.5,true,50,"[1672.0, 1887.5, 1887.5, 1887.5, 1894.0, 1897.0, 1897.0, 1897.0, 1897.0, 1897.0, 1897.0, 1897.0, 1897.0, 1897.0, 1897.0, 1900.000000000001, 1900.000000000001, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0, 1901.0000000000032, 1901.0000000000032, 1901.0000000000032, 1901.0000000000032, 1901.0000000000032, 1901.0000000000032, 1902.500000000001, 1903.0, 1903.0, 1903.0, 1903.0, 1903.0, 1903.5]","[1986.0, 1981.5, 1943.5, 1943.5, 1943.5, 1943.5, 1943.5, 1932.0, 1932.0, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1909.5, 1903.5, 1903.5, 1903.5, 1903.5, 1903.5, 1903.5, 1903.5, 1903.5]",1672.0,1986.0,1903.5,1903.5
